date_time,country,city,state,shape,summary,lat,lng,location
1/3/16 20:10,USA,California,MO,Formation,"As I crested a hill on highway 87 south, about 2 miles north of California, ",38.6275421,-92.566517,POINT(-92.566517 38.6275421)
,,,,,at or around 8:10pm I saw 5-8 orange balls of light headed,,,
1/3/16 19:00,USA,Parker,AZ,Light,Two orange lights with one white light between them,34.1500162,-114.2891176,POINT(-114.2891176 34.1500162)
1/3/16 19:00,USA,Indio,CA,Changing,Giant mass of clustered lights miles long moving through sky,33.7192808,-116.2188053,POINT(-116.2188053 33.7192808)
1/3/16 18:05,USA,Stover,MO,Cylinder,Observed cylinder shaped object with triangle lights.,38.4408563,-92.9918651,POINT(-92.9918651 38.4408563)
1/3/16 17:00,USA,Queens,NY,Sphere,30-40 orbs sighted moving through cloud cover in Queens NY,40.6524927,-73.79142132,POINT(-73.7914213158161 40.6524927)
1/3/16 16:34,USA,Fresno,CA,Light,White lights in Fresno sky.,36.7295295,-119.7088612,POINT(-119.708861160756 36.7295295)
1/3/16 16:00,USA,Waterbury,CT,Disk,"4 spirals made in one cloud, and 4 aircraft (UFO's) seen leaving the ",39.7337385,-82.6371202,POINT(-82.6371202 39.7337385)
,,,,,"immediate area. Over the western skies of Waterbury, CT.",,,
1/3/16 13:00,USA,Battle Lake,MN,Cigar,Cigar-shaped silver object in the sky.,46.281056,-95.7139598,POINT(-95.7139598 46.281056)
11/11/16 23:00,USA,Alabaster,AL,Light,Light anomaly that didnt blink spotted sitting still than moving slow. ,33.2442813,-86.8163772,POINT(-86.8163772 33.2442813)
,,,,,((anonymous report)),,,
1/3/16 11:00,USA,Kenmore,WA,Disk,"UFO close to St. Vincent de Paul Society store in Kenmore, WA. ((anonymous ",47.7573202,-122.2440147,POINT(-122.2440147 47.7573202)
,,,,,report)),,,
1/3/16 5:57,USA,Las Vegas,NV,Fireball,Driving down Decatur Sahara. Right in front of my driving view I notice a ,36.1662859,-115.1492249,POINT(-115.1492249 36.1662859)
,,,,,blue and orange flying fireball. Coming from Charleston towar,,,
1/3/16 5:45,USA,Glastonbury,CT,Oval,Very bright oval about 100 feet over treetops. The oval was 25-40 feet ,39.698676,-86.0973169,POINT(-86.0973169 39.698676)
,,,,,wide. possibly .5 miles away from my location. It was the brigh,,,
1/3/16 4:08,USA,Luxora,AR,Cigar,It was a cigar object.,35.7561879,-89.9281418,POINT(-89.9281418 35.7561879)
2/29/16 23:45,USA,Harbor Beach,MI,Light,Yellow/white ball of light.,43.8416816,-82.6415956,POINT(-82.6415956 43.8416816)
2/29/16 23:30,USA,Sebastian,FL,Triangle,6 low flying craft with loud engines and 2 white lights on wings and 2 red ,27.816415,-80.4706077,POINT(-80.4706077 27.816415)
,,,,,flashing lights near center,,,
2/29/16 23:00,USA,Salunga,PA,Triangle,Pennsylvania triangular aircraft sighting.,40.1009294,-76.4246851,POINT(-76.4246851 40.1009294)
2/29/16 22:00,USA,York,PA,Triangle,Myself and 2 friends of mine were driving to the store and noticed a small ,39.962398,-76.7273919,POINT(-76.7273919 39.962398)
,,,,,string of connected lights and didn't think much of it. I su,,,
2/29/16 21:35,USA,Joliet,IL,Unknown,At approximately 21:35 we heard a very loud noise coming from the sky. It ,41.525031,-88.0817251,POINT(-88.0817251 41.525031)
,,,,,sound like a very loud jet plane.,,,
2/29/16 20:45,CANADA,Port Hope,ON,Light,"Strange glowing lights, approximately 4, moving in circular motion through ",43.9508384,-78.2917518,POINT(-78.2917518 43.9508384)
,,,,,the clouds lighting up behind the clouds.,,,
11/11/16 22:54,USA,Owatonna,MN,Fireball,A meteor entered the atmosphere and exploded; very bright flash with a ,44.0839937,-93.2261075,POINT(-93.2261075 44.0839937)
,,,,,small remaining fire ball falling.,,,
2/29/16 20:29,USA,Warner Robins,GA,Fireball,There were several (8 or 9) glowing orange balls of light moving north ,32.598313,-83.62567691,POINT(-83.6256769145824 32.598313)
,,,,,north-east.,,,
2/29/16 19:50,USA,Athens,GA,Other,Object with a line of white lights moving slowly and close to the ground.,33.94385375,-83.39728979,POINT(-83.3972897876213 33.94385375)
2/29/16 19:30,USA,Clinton,MO,Unknown,Orange low level lights appearing and disappearing in an irregular manner ,39.5975986,-94.4184895,POINT(-94.4184895 39.5975986)
,,,,,repeatedly.,,,
2/29/16 19:20,USA,Stover,MO,Formation,"At least 6 orange orbs appeared and disappeared S-SE of Stover, MO.",38.4408563,-92.9918651,POINT(-92.9918651 38.4408563)
2/29/16 19:20,USA,Chandler,AZ,Triangle,Flashing red/orange light looking like it was on fire in the sky near ,33.3067132,-111.8408488,POINT(-111.8408488 33.3067132)
,,,,,"Warner & Dobson Rds in Chandler, Az then disappeared!!!",,,
2/29/16 19:00,USA,Sarasota,FL,Circle,"Two bright orange orbs were moving west to east, one behind the other. They ",27.3364347,-82.5306526,POINT(-82.5306526 27.3364347)
,,,,,"seemed to have a ""gassy"" look and sparks were falling.",,,
2/29/16 18:45,USA,Bolivar,MO,Light,"I was driving N from Bolivar, MO, to Hermitage Mo and then to Urbana at ",37.6144838,-93.4104748,POINT(-93.4104748 37.6144838)
,,,,,approx. 6:45 I noticed a bright light in the northern sky the,,,
2/29/16 18:30,USA,LaMonte,MO,Unknown,((HOAX??)) Bright red horizontal balls of light.,38.253018,-93.2138789,POINT(-93.2138789 38.253018)
2/29/16 18:20,USA,Edwards,CA,Chevron,"Line of numerous lights moving in unison toward the W, disappearing and ",34.9260827,-117.9350682,POINT(-117.9350682 34.9260827)
,,,,,"reappearing, multiple witnesses. Possibly a single object.",,,
2/29/16 18:15,USA,San Antonio,TX,Cigar,Metallic cigar shaped objects. Changed to round or were pulling away ,29.4246002,-98.4951404,POINT(-98.4951404 29.4246002)
,,,,,upwards.,,,
11/11/16 21:50,USA,Jasper County,IA,Flash,Brief flash of light seen in the sky. Three people in the same area but ,41.6791308,-93.0647785,POINT(-93.0647785 41.6791308)
,,,,,separate from each other saw the light.,,,
2/29/16 18:09,USA,Mojave,CA,Circle,Line of lights high above the Mojave Desert near Mojave.,35.010985,-118.1903243,POINT(-118.190324323489 35.010985)
2/29/16 18:00,USA,Parker,CO,Light,"Lights flickered in the sky, eventually surrounding one larger, brighter ",32.7599475,-97.7935766,POINT(-97.7935766 32.7599475)
,,,,,light.,,,
2/29/16 17:45,USA,Ridgecrest,CA,Cigar,"Multiple lights in the sky, burnout.",35.6225064,-117.6699413,POINT(-117.6699413 35.6225064)
2/29/16 17:28,USA,Worcester,MA,Changing,Day time morphing ufo. From one object to 5 objects !!,42.2625932,-71.8022933,POINT(-71.8022933 42.2625932)
2/29/16 9:05,USA,Cherryville,NC,Unknown,Loud horn-like noise for thirty minutes every few minutes - didn't notice a ,35.3787442,-81.3789738,POINT(-81.3789738 35.3787442)
,,,,,pattern.,,,
2/29/16 1:46,USA,Alpharetta,GA,Light,"2 lights flying with abnormal way, similar to an insect",34.0709576,-84.2747328,POINT(-84.2747328 34.0709576)
2/29/16 1:00,USA,Phoenix,AZ,Circle,"UFO sighting over Phoenix, AZ 02/29/16",33.4485866,-112.0773455,POINT(-112.0773455 33.4485866)
2/29/16 0:00,USA,Thornton,CO,Fireball,2 orange fireballs traveling together.,39.9174732,-104.905461,POINT(-104.905461007313 39.9174732)
2/28/16 23:30,USA,Lapeer,MI,Unknown,"((HOAX??)) Bright turquoise light in the sky over Lapeer, MI.",43.0904764,-83.2333704,POINT(-83.2333704 43.0904764)
2/28/16 22:35,USA,Marshfield,MO,Triangle,"The craft was close enough we could see it perfectly, it was a triangle ",37.338658,-92.9071208,POINT(-92.9071208 37.338658)
,,,,,"craft, low flying and completely silent.",,,
11/11/16 21:45,USA,Anchorage,AK,Cigar,Bright orange pointed cigar 50 degrees above dithers horizon going full ,61.2163129,-149.8948522,POINT(-149.8948522 61.2163129)
,,,,,east to west in 5 sec. Appeared to be very low and faster than,,,
2/28/16 22:30,USA,Tannersville,PA,Circle,Blue/white orb spotted at a very low altitude moving in a linear fashion at ,41.0400917,-75.3057386,POINT(-75.3057386 41.0400917)
,,,,,a medium-high speed.,,,
2/28/16 22:30,USA,Tannersville,PA,Circle,Bright ball of light shooting past us.,41.0400917,-75.3057386,POINT(-75.3057386 41.0400917)
2/28/16 21:30,USA,Centreville,VA,Triangle,V-shaped UFO flew by directly overhead fast and silently.,38.8403909,-77.4288768,POINT(-77.4288768 38.8403909)
2/28/16 21:00,USA,Rosiclare,IL,Triangle,"7 ""satellite"" objects within five minutes? ((NUFORC Note: Possible ",37.4236626,-88.3461482,POINT(-88.3461482 37.4236626)
,,,,,sightings of satellites?? PD)),,,
2/28/16 20:55,USA,Suffern,NY,Chevron,"Many hovering, quiet aircraft over Rockland Co (NY) & Bergen County (NJ).",41.115137,-74.1493949,POINT(-74.1493949 41.115137)
2/28/16 20:30,USA,DuBois,PA,Light,"Increase from soft light to a bright glow, 90 degree movement.",41.119228,-78.7600299,POINT(-78.7600299 41.119228)
2/28/16 20:05,USA,Chula Vista,CA,Unknown,((HOAX??)) Lights that moved abnormaly.,32.6400541,-117.0841954,POINT(-117.0841954 32.6400541)
2/28/16 20:01,USA,Bandon,OR,Oval,Bright white hovering oval light with spires shooting out from it. Looks ,43.118913,-124.4083219,POINT(-124.4083219 43.118913)
,,,,,"like a star, but doesn't twinkle. Isn't a planet.",,,
2/28/16 19:30,USA,Livingston,MT,Cigar,40 foot long Cigar shaped object with 2 beaming lights transitioning from ,45.671445,-110.5292599,POINT(-110.529259943486 45.671445)
,,,,,"white to green, very bright, moving in an unidentified motion",,,
2/28/16 19:00,USA,Colorado Springs,CO,Circle,Read full report.,38.8339578,-104.8253484,POINT(-104.8253484 38.8339578)
12/15/16 5:37,USA,Ozark,AL,Unknown,"It looked like a plane moving slowly in the sky, until the light began the ",33.547741,-86.5591659,POINT(-86.5591659 33.547741)
,,,,,get smaller and smaller then it was completely gone!,,,
11/11/16 21:05,USA,Terra Linda,CA,Light,"We were outside.a red light went by us from W to E, which turn to green ",38.0040893,-122.5496999,POINT(-122.5496999 38.0040893)
,,,,,"this thing dropped down then shot to the right, then hovered.",,,
2/28/16 18:45,USA,New York City,NY,Light,Two bright stationary lights seen in the sky. ((NUFORC Note: Possible ,40.7305991,-73.9865811,POINT(-73.9865811 40.7305991)
,,,,,landing lights on approaching airliners?? PD)),,,
2/28/16 17:18,USA,Pittstown,NJ,Triangle,"Diamond shaped shiny reflective ufo sighted in Hunterdon County, NJ.",40.5821362,-74.9589825,POINT(-74.9589825 40.5821362)
2/28/16 16:30,USA,Goose Creek,SC,Cylinder,It was moving northwest slow about 5000 feet off ground then stopped and ,32.9961038,-80.0387291,POINT(-80.0387291 32.9961038)
,,,,,started moving south. We turned around to slap a picture.,,,
2/28/16 15:00,USA,Charlotte,NC,Other,Daytime sighting of Boeing 737s suspended motionless in air over 485 ,35.2270869,-80.8431267,POINT(-80.8431267 35.2270869)
,,,,,outside Charlotte.,,,
2/28/16 15:00,USA,Laveen,AZ,Triangle,"White, shiny triangles.",33.3618814,-112.153386,POINT(-112.153386 33.3618814)
2/28/16 6:59,USA,Rubidoux,CA,Light,Bright blue ufo and major power outage in my town.,33.994015,-117.4237406,POINT(-117.423740584529 33.994015)
2/28/16 5:20,USA,Ivy Bluff,TN,Light,"Very large, bright & slowly flashing object moving across the western ",35.6609056,-86.0313773,POINT(-86.0313773 35.6609056)
,,,,,horizon heading south!,,,
2/28/16 5:00,USA,Washington,PA,Light,I saw a bright light in the sky that was brighter then the north star so I ,40.1943798,-80.254125,POINT(-80.254125 40.1943798)
,,,,,filmed it and it started moving in every direction and expan,,,
2/28/16 3:48,USA,Westminster,CO,Chevron,Three white lights in chevron formation shoot across sky and then vanish.,39.856637,-105.0354826,POINT(-105.035482623134 39.856637)
2/28/16 1:00,USA,Osceola,IN,Rectangle,"((HOAX??)) While I was outside, I observed an Orb flying low zipping around ",45.3205199,-92.7049302,POINT(-92.7049302 45.3205199)
,,,,,like it was filming the area.,,,
11/11/16 21:05,USA,Terra Linda,CA,Light,Sitting outside. A red light streaked through from west to east. Changed to ,38.0040893,-122.5496999,POINT(-122.5496999 38.0040893)
,,,,,green. Dropped down. Shot right. Hovvered towards oakla,,,
2/27/16 22:37,USA,Eastham,MA,Sphere,"Multiple ""bulbs"" traveling from sea shelf Coast Guard to Bayside.",41.8301081,-69.9739069,POINT(-69.9739069 41.8301081)
2/27/16 21:45,USA,Farmington,MO,Changing,"Large rod ufo moving toward St. Louis, Missouri, from Farmingtom, Missouri.",36.7304288,-108.208919,POINT(-108.208919 36.7304288)
2/27/16 21:20,USA,Erlanger,KY,Triangle,Red triangular shape bouncing and hovering in the sky.,39.0167275,-84.6007772,POINT(-84.6007772 39.0167275)
2/27/16 21:15,USA,Faribault,MN,Unknown,12+ UFOS Observed by Single Witness.,44.2949637,-93.2688269,POINT(-93.2688269 44.2949637)
2/27/16 20:05,USA,Fort Collins,CO,Other,Dark red object flies fast in weird directions over night sky.,40.5508527,-105.0668084,POINT(-105.0668084 40.5508527)
2/27/16 20:00,USA,Sioux City,IA,Formation,My husband and I were grilling when I saw a boomerang shaped object that ,42.4966815,-96.4058781,POINT(-96.4058781 42.4966815)
,,,,,was translucent and very dimly lit in a peachy/pink color. It,,,
2/27/16 20:00,USA,Holiday,FL,Fireball,"My stepfather saw them first as he was driving home, he called my mother ",28.187755,-82.74160797,POINT(-82.7416079707393 28.187755)
,,,,,and I out once he drove up and toward the south west from our,,,
2/27/16 20:00,USA,Palm Bay,FL,Sphere,Orange glowing lights over Palm Bay.,28.0331886,-80.6429694,POINT(-80.6429694 28.0331886)
2/27/16 17:35,USA,Bethesda,MD,Unknown,I was sitting by the window when suddenly there was a bright flash and a ,38.9848265,-77.0946458,POINT(-77.0946458 38.9848265)
,,,,,"loud ""BOOM."" At first I was afraid NIH had been bombed.",,,
2/27/16 15:30,USA,Delray Beach,FL,Cigar,"Bright, rectangular shaped object over the Atlantic Ocean, in Delray Beach, ",26.4614625,-80.07282,POINT(-80.07282 26.4614625)
,,,,,FL.,,,
11/11/16 19:30,USA,Raleigh,NC,Circle,"4 greenish-blue lights rotating around a red light, brief ""meteor-like"" ",35.7803977,-78.6390988,POINT(-78.6390988 35.7803977)
,,,,,sighting,,,
2/27/16 6:00,USA,Creede,CO,Sphere,"Two spheres, bright as Jupiter, then faded after several minutes.",37.8483224,-106.9254766,POINT(-106.9254766 37.8483224)
2/27/16 1:00,USA,Dillsburg,PA,Light,"3 motionless, bright lights in the sky for about 3 minutes, then very ",40.1141614,-77.0375221,POINT(-77.0375221 40.1141614)
,,,,,quickly moved out of view.,,,
2/27/16 0:25,USA,South Jordan,UT,Unknown,Red flashing lights in circular motion flying fast!,40.5621704,-111.9296579,POINT(-111.9296579 40.5621704)
2/26/16 21:22,USA,Poland,ME,Triangle,Triangle craft moving slowly with a blue light in each point. The front ,44.060946,-70.3942109,POINT(-70.3942109 44.060946)
,,,,,facing point was shining a bright beam of light.,,,
2/26/16 20:30,USA,Houston,TX,Triangle,I saw a traingle shaped object in the sky no lights but blended into the ,29.675779,-95.40215851,POINT(-95.4021585102112 29.675779)
,,,,,darkness like it was moving through water. Lasted few seconds,,,
2/26/16 20:20,USA,Cedar Hill,MO,Cone,"This ""thing"" was flashing colors, and every few often the horizon line ",37.6325499,-90.6451231,POINT(-90.6451231 37.6325499)
,,,,,would glow. ((NUFORC Note: Possibly Sirius? PD)),,,
2/26/16 20:03,USA,Chandler,AZ,Light,Heard a loud helicopter so I knew it was military and I ran outside right ,33.3067132,-111.8408488,POINT(-111.8408488 33.3067132)
,,,,,after my house began to tremble. Saw a helicopter fly right o,,,
2/26/16 19:30,USA,Sacaton,AZ,Disk,"Was exiting Gila River Reservation, Sacaton. Noticed three lights blinking, ",33.0767226,-111.7392992,POINT(-111.7392992 33.0767226)
,,,,,"just hovering near the desert, east of Interstate 10.",,,
2/26/16 19:20,USA,White Sulphur Springs,MT,Disk,"S sky bright lights, white, green and red flashing with no movement for 20 ",46.548394,-110.9028869,POINT(-110.9028869 46.548394)
,,,,,min. +. ((NUFORC Note: Possible sighting of Sirius? PD)),,,
2/26/16 15:00,USA,Gainesville,MO,Cylinder,Was outside walking my cat and seen this object fly over.,36.6031184,-92.4282169,POINT(-92.4282169 36.6031184)
,,,,,,,,
,,,,,"It made no sound, had no wings. Possibly no windows. It was Cylinder shape",,,
11/11/16 18:45,USA,Phoenix,AZ,Light,Light follows Southwest Airlines flight for 60 minutes.,33.4485866,-112.0773455,POINT(-112.0773455 33.4485866)
2/26/16 13:11,USA,Palm Springs,AZ,Disk,"Picture taken, object cannot be explained. No reflection possible we can ",33.4047711,-111.5384661,POINT(-111.5384661 33.4047711)
,,,,,explain. Have photo to share,,,
2/26/16 9:45,USA,Niceville,FL,Fireball,"4 large fireballs, veritical line, slow moving, and spaced perfectly.",30.522651,-86.49145292,POINT(-86.4914529150494 30.522651)
2/26/16 9:06,USA,Chandler,AZ,Light,Daytime silver streak.,33.3067132,-111.8408488,POINT(-111.8408488 33.3067132)
2/26/16 5:50,USA,Mount Bethel,PA,Triangle,"Triangular craft observed in the sky at sunrise, moving west to east, right ",40.9048188,-75.1115653,POINT(-75.1115653 40.9048188)
,,,,,above the tree line.,,,
2/26/16 1:10,USA,Brookings,SD,Diamond,Moving star-like object with short red and blue beams coming out of it.,44.311461,-96.7984399,POINT(-96.7984399 44.311461)
2/26/16 0:50,CANADA,Vancouver,BC,Disk,"I observed UFO through 15x70 binoculars, so close that I could see black ",49.2608944,-123.1139382,POINT(-123.1139382 49.2608944)
,,,,,"dust on the walls of the ""vehicle.""",,,
2/26/16,USA,Lompoc,CA,Light,Mysterious light activity observed during rocket launch from VAFB,34.6391501,-120.4579408,POINT(-120.4579408 34.6391501)
2/25/16 22:30,USA,Hamilton,MT,Light,Lights surrounding an airplane with helicopter in pursuit.,46.2561815,-114.1546423,POINT(-114.154642335142 46.2561815)
2/25/16 21:25,USA,Alamogordo,NM,Sphere,"We saw 2 orange orbs stationary, side by side on the horizon. Within ",32.8997997,-105.9603397,POINT(-105.9603397 32.8997997)
,,,,,"seconds, the first orb disappeared, then the second disappeared.",,,
2/25/16 21:00,USA,Waterflow,NM,Light,"Two bright lights disappear over Farmington, NM.",36.7597652,-108.4821474,POINT(-108.4821474 36.7597652)
11/11/16 18:30,USA,Boca Raton,FL,Sphere,Giant orange sparkling fireball fell draught down then split into 4 smaller ,26.3586885,-80.0830983,POINT(-80.0830983 26.3586885)
,,,,,balls traveling at perfect angles for 5 sec. then maneuve,,,
2/25/16 19:00,USA,Johnson Creek,WI,Triangle,Triangle shaped ufo clearly seen coming back to Milwaukee from the WIAA ,44.775982,-89.5803591,POINT(-89.5803591 44.775982)
,,,,,state wrestling tournament. Was initially thought to be a helic,,,
2/25/16 12:45,USA,Rancho Bernardo,CA,Formation,A formation of objects swirling and changing brightness.,33.0186103,-117.0610494,POINT(-117.0610494 33.0186103)
2/25/16 4:15,USA,Clements,AL,Circle,White sphere.,33.734515,-87.2826489,POINT(-87.2826489 33.734515)
2/25/16 0:00,USA,Jacksonville,FL,Circle,"((HOAX??)) I stepped outside during night hours and look up to the sky, ",30.3321838,-81.6556509,POINT(-81.6556509 30.3321838)
,,,,,because I'm a skeptic. Started seeing these odd white lights.,,,
2/24/16 20:45,USA,Sodaville,OR,Disk,Disc shaped glowing lights tonight with pictures and video!,44.4833945,-122.8699822,POINT(-122.869982190638 44.4833945)
2/24/16 19:25,USA,Copan,OK,Other,"We were driving back from Dewey, OK; my husband who was sitting passenger ",36.8975794,-95.9260926,POINT(-95.9260926 36.8975794)
,,,,,"said look at that!! There was three bright, orange lights.",,,
2/24/16 19:00,USA,Spokane,WA,Light,Bright star like object that crossed sky then went straight up out of sight.,47.6588603,-117.4247133,POINT(-117.4247133 47.6588603)
2/24/16 19:00,USA,El Dorado,KS,Unknown,"Three strange disappearing lights outside of Towanda/El Dorado, Kansas.",37.81724,-96.8622523,POINT(-96.8622523 37.81724)
2/23/16 22:45,USA,Riverside,CA,Light,"Strange light appears out of thin air and shoots down into earth, but not ",33.9533546,-117.3961622,POINT(-117.3961622 33.9533546)
,,,,,before disappearing again.,,,
2/23/16 22:00,CANADA,Dieppe,NB,Fireball,"Glowing orange star, or Mars look-alike, floating in sky.",46.0945258,-64.7354771,POINT(-64.7354771 46.0945258)
11/11/16 18:24,USA,Salt Lake City,UT,Light,I observed one or two extremely bright white lights east of my location. ,40.7670126,-111.8904307,POINT(-111.8904307 40.7670126)
,,,,,The intensity of the light(s) was the same as a halogen headli,,,
2/23/16 20:00,USA,Meridian,ID,Circle,First time I saw it I ignored it. Thought it was an airplane or some ,43.6086295,-116.3923259,POINT(-116.3923259 43.6086295)
,,,,,flickering Star that would go away. But every night now for about,,,
2/23/16 18:55,USA,Auburn,WA,Formation,Two formations of bright objects (13 in total) flying from East to West ,47.3075369,-122.2301807,POINT(-122.2301807 47.3075369)
,,,,,"over the Auburn Valley, in WA.",,,
2/23/16 18:50,USA,Auburn,WA,Cylinder,They came at first a few together than more in larger groups then smaller ,47.3075369,-122.2301807,POINT(-122.2301807 47.3075369)
,,,,,"scattered groups, last just 3 then 1, all coming from the nor",,,
2/23/16 18:15,USA,Leander,TX,Cigar,Cigar-shaped object about the size of an airliner tracking slowly across ,30.5586046,-97.8444363,POINT(-97.8444363 30.5586046)
,,,,,the sky.,,,
2/23/16 6:45,USA,Livermore,CA,Cone,Cone shaped several colors falling fast right in front of moon,37.6820583,-121.768053,POINT(-121.768053 37.6820583)
2/22/16 23:50,USA,Ft. Myers,FL,Light,"Very quick moving yellow/orange light moving away from me below clouds, ",26.47036109,-81.76928287,POINT(-81.769282865627 26.4703610856654)
,,,,,went over horizon and did not see again,,,
2/22/16 23:45,USA,Warren,MI,Other,Star burst object.,42.4775364,-83.0277,POINT(-83.0277 42.4775364)
2/22/16 23:35,USA,Fredericksburg,VA,Sphere,This wasn't natural seem to be large slow moving no sound and extremely ,38.3031837,-77.4605398,POINT(-77.4605398 38.3031837)
,,,,,bright lighting up tree tops.,,,
2/22/16 23:30,USA,Kansas City,KS,Light,"White/blue light seen southwest of Kansas City, Kansas.",39.1146799,-94.7495245,POINT(-94.7495245 39.1146799)
2/22/16 22:00,USA,Alamogordo,NM,Sphere,Outside @~ 8:00pm on the E bench of the mountains above the city. We ,32.8997997,-105.9603397,POINT(-105.9603397 32.8997997)
,,,,,noticed some orange orbs flashing on and off north of the base.,,,
11/11/16 18:15,USA,West Palm Beach,FL,Light,"Long White light hanging in E. Fl. Sky. Burst into 4 fire balls, and was ",26.7153425,-80.0533745,POINT(-80.0533745 26.7153425)
,,,,,gone.,,,
2/22/16 22:00,USA,Binghamton,NY,Circle,3 circles of lights with little light clusters in the centers of each. ,42.096968,-75.9143409,POINT(-75.9143409 42.096968)
,,,,,Hovering slowly.,,,
2/22/16 21:40,USA,Vancouver,OR,Disk,"Blue object over Portland, Oregon.",45.6030456,-122.6783623,POINT(-122.6783623 45.6030456)
2/22/16 20:00,USA,Mountlake Terrace,WA,Sphere,((HOAX??)) Flying red and orange round lights in sky.,47.7909667,-122.3066394,POINT(-122.3066394 47.7909667)
2/22/16 19:39,USA,Milford,NH,Unknown,Arriving home my wife and I saw two purple lights. At first glance I ,42.8353641,-71.6489603,POINT(-71.6489603 42.8353641)
,,,,,assumed they were planes then one double backed on its self the o,,,
2/22/16 19:00,USA,Durham,NC,Light,Two green one white light seen over South Square.,35.9940329,-78.8986189,POINT(-78.8986189 35.9940329)
2/22/16 19:00,USA,Lebanon,MO,Fireball,"Several Orange Globe Fireball Lights Low in the Sky, Winking Out and Coming ",39.607851,-81.2731698,POINT(-81.2731698 39.607851)
,,,,,Back In Other Locations.,,,
2/22/16 18:56,USA,Wilkeson,WA,Triangle,"Triangle shaped craft spotted above Wilkeson, WA.",47.1053802,-122.0456672,POINT(-122.0456672 47.1053802)
2/22/16 13:00,USA,Odessa,FL,Circle,"On February 22, 2016, at approx. 13:00 hrs., this obj. in the photo flew by ",28.183222,-82.55402782,POINT(-82.55402782188 28.183222)
,,,,,in a NE dir.. ((NUFORC Note: Lens flare from Sun. PD)),,,
2/22/16 6:30,USA,Tracy,CA,Light,Blue light streaking across Tracy.,37.718829,-121.4343798,POINT(-121.434379759455 37.718829)
2/22/16 6:15,USA,Preston,MN,Teardrop,"My mom, two brothers, and myself were driving down the road from Fountain ",43.6702423,-92.0832156,POINT(-92.0832156 43.6702423)
,,,,,to Preston and as we were driving we saw a floating craft wit,,,
11/11/16 18:00,USA,Nashua,NH,Circle,"Low flying round disk with 4 lights gliding through quiet neighborhood, ",42.7653662,-71.4675659,POINT(-71.4675659 42.7653662)
,,,,,with searchlights out since the night before.,,,
2/22/16 6:00,USA,Cincinnati,OH,Light,Bright light moving south to north very high rate of speed was not a plane ,39.1014537,-84.5124601,POINT(-84.5124601 39.1014537)
,,,,,brightness of a star,,,
2/22/16 4:16,USA,Bakersfield,CA,Light,Saw an unidentifiable flying object in the sky shooting beams of light ,35.3738712,-119.0194638,POINT(-119.0194638 35.3738712)
,,,,,during an earthquake.,,,
2/22/16 4:13,USA,Bel Air,MD,Unknown,"Mysterious, large boom shakes house, 4am.",39.5355063,-76.3490395,POINT(-76.3490395 39.5355063)
2/21/16 21:30,USA,San Rafael,CA,Light,Triangular and rectangular formations of hovering lights over Bay,37.9735346,-122.5310873,POINT(-122.5310873 37.9735346)
2/21/16 20:45,USA,Grand Rapids,MI,Sphere,5-6 orbs in the form of a line in 4 and 2 behind it with gaps in between. ,42.9632405,-85.6678638,POINT(-85.6678638 42.9632405)
,,,,,Yellow/orange colored over antenna in the city,,,
2/21/16 19:20,USA,Sandy,OR,Fireball,Huge ball of light falls to earth after stalling.,45.3974065,-122.2614547,POINT(-122.2614547 45.3974065)
2/21/16 19:00,USA,Harrison,NY,Circle,"At approximately 7:00 pm on February 21, 2016 Myself, my husband & my son ",40.9689871,-73.7126299,POINT(-73.7126299 40.9689871)
,,,,,saw 11-12 clear bright orange lights moving in a v formation,,,
2/21/16 15:15,USA,Baltimore,MD,Oval,Three oval-shaped objects came together and flew in formation before ,39.2908816,-76.6107589,POINT(-76.6107589 39.2908816)
,,,,,separating and flying away.,,,
2/21/16 6:50,USA,Arvada,CO,Circle,"Small balls of light changing positions, sharp turns.",39.8211225,-105.2207429,POINT(-105.220742890446 39.8211225)
2/20/16 23:45,USA,San Luis Obispo,CA,Fireball,"Orange fireball, emitted a blinking object and flew upwards until it was as ",35.2827525,-120.6596155,POINT(-120.6596155 35.2827525)
,,,,,small as a star.,,,
11/11/16 17:30,USA,Moss Point,MS,Light,Floating lights in the early night sky. 12 lights approx. 200 feet from the ,30.4115881,-88.53446,POINT(-88.53446 30.4115881)
,,,,,ground.,,,
2/20/16 23:00,USA,Suffield,CT,Light,"Strange orange constant glowing light, coming over from the mountain top of ",41.5410322,-72.8544022,POINT(-72.8544022 41.5410322)
,,,,,"West Suffield area, heading towards Southwick, Congamond",,,
2/20/16 20:30,USA,Oak Island,NC,Circle,Red-orange circular objects seen in southern sky over ocean off of Oak ,33.9046184,-78.0827698,POINT(-78.0827698 33.9046184)
,,,,,"Island, NC",,,
2/20/16 20:00,USA,Lordstown,OH,Unknown,Two large craft hovering over Lordstown (Trumbull/Mahoning County border).,41.165613,-80.8575849,POINT(-80.8575849 41.165613)
2/20/16 19:40,USA,Lakeland,FL,Circle,Eight gold colored orbs of light.,28.0470698,-81.9539368,POINT(-81.9539368 28.0470698)
2/20/16 19:30,USA,Gresham,OR,Flash,Super bright flash of light a week after a wave of UFO sightings,45.5067406,-122.4367057,POINT(-122.4367057 45.5067406)
2/20/16 19:00,USA,Belleville,NJ,Circle,4 ufos moving silently across the sky. 2 were in formation.,40.7937116,-74.1501437,POINT(-74.1501437 40.7937116)
